ID_FECHA,IMPORTE
2017-01-24 00:00:00,449254.09
2017-01-25 00:00:00,478890.3
2017-01-26 00:00:00,555954.06
2017-01-27 00:00:00,531459.87
2017-01-28 00:00:00,521292.8
2017-01-29 00:00:00,591362.26
2017-01-30 00:00:00,491874.39
2017-01-31 00:00:00,542807.56
2017-02-01 00:00:00,513219.05
2017-02-02 00:00:00,513948.28
2017-02-03 00:00:00,470744.38
2017-02-04 00:00:00,475859.37
2017-02-05 00:00:00,597513.49
2017-02-06 00:00:00,521214.41
2017-02-07 00:00:00,510399.89
2017-02-08 00:00:00,574736.01
2017-02-09 00:00:00,500108.59
2017-02-10 00:00:00,438231.53
2017-02-11 00:00:00,489510.26
2017-02-12 00:00:00,547012.98
2017-02-13 00:00:00,443181.78
2017-02-14 00:00:00,409489.22
2017-02-15 00:00:00,453273.19
2017-02-16 00:00:00,402764.19
2017-02-17 00:00:00,406888.32
2017-02-18 00:00:00,410452.65
2017-02-19 00:00:00,542259.13
2017-02-20 00:00:00,492179.46
2017-02-21 00:00:00,470973.39
2017-02-22 00:00:00,512731.92
2017-02-23 00:00:00,472175.07
2017-02-24 00:00:00,464602.78
2017-02-25 00:00:00,532151.71
2017-02-26 00:00:00,639583.36
2017-02-27 00:00:00,547155.35
2017-02-28 00:00:00,563472.73
2017-03-01 00:00:00,560844.34
2017-03-02 00:00:00,480166.42
2017-03-03 00:00:00,458457.84
2017-03-04 00:00:00,540054.52
2017-03-05 00:00:00,696895.3
2017-03-06 00:00:00,583271.28
2017-03-07 00:00:00,540822.22
2017-03-08 00:00:00,533057.4
2017-03-09 00:00:00,605083.73
2017-03-10 00:00:00,609326.7
2017-03-11 00:00:00,573065.51
2017-03-12 00:00:00,697054.01
2017-03-13 00:00:00,603010.47
2017-03-14 00:00:00,581909.31
2017-03-15 00:00:00,598405.38
2017-03-16 00:00:00,1154873.19
2017-03-17 00:00:00,620968.96
2017-03-18 00:00:00,655416.26
2017-03-19 00:00:00,776717.28
2017-03-20 00:00:00,686921.87
2017-03-21 00:00:00,736034.43
2017-03-22 00:00:00,699774.86
2017-03-23 00:00:00,579277.58
2017-03-24 00:00:00,531274.69
2017-03-25 00:00:00,537157.82
2017-03-26 00:00:00,664877.04
2017-03-27 00:00:00,694911.63
2017-03-28 00:00:00,666166.6
2017-03-29 00:00:00,652004.31
2017-03-30 00:00:00,621941.4
2017-03-31 00:00:00,609909.71
2017-04-01 00:00:00,674931.55
2017-04-02 00:00:00,789795.77
2017-04-03 00:00:00,722227.45
2017-04-04 00:00:00,688167.8
2017-04-05 00:00:00,748603.07
2017-04-06 00:00:00,609567.72
2017-04-07 00:00:00,562656.22
2017-04-08 00:00:00,546506.2
2017-04-09 00:00:00,735404.02
2017-04-10 00:00:00,722803.54
2017-04-11 00:00:00,700128.39
2017-04-12 00:00:00,621292.67
2017-04-13 00:00:00,587984.08
2017-04-14 00:00:00,571071.17
2017-04-15 00:00:00,514571
2017-04-16 00:00:00,501286.3
2017-04-17 00:00:00,626001.25
2017-04-18 00:00:00,628750.62
2017-04-19 00:00:00,622598.33
2017-04-20 00:00:00,629633.21
2017-04-21 00:00:00,544534.33
2017-04-22 00:00:00,626961.5
2017-04-23 00:00:00,769157.99
2017-04-24 00:00:00,724088.35
2017-04-25 00:00:00,783548.75
2017-04-26 00:00:00,723193.87
2017-04-27 00:00:00,706683.65
2017-04-28 00:00:00,652431.85
2017-04-29 00:00:00,703450.29
2017-04-30 00:00:00,776025.35
2017-05-01 00:00:00,847420.86
2017-05-02 00:00:00,701078.95
2017-05-03 00:00:00,792120.81
2017-05-04 00:00:00,686117.29
2017-05-05 00:00:00,608634.9
2017-05-06 00:00:00,776817.61
2017-05-07 00:00:00,910604.66
2017-05-08 00:00:00,760107.63
2017-05-09 00:00:00,744371.8
2017-05-10 00:00:00,754155.56
2017-05-11 00:00:00,709163.02
2017-05-12 00:00:00,611788.49
2017-05-13 00:00:00,680781.5
2017-05-14 00:00:00,849869.72
2017-05-15 00:00:00,777080.81
2017-05-16 00:00:00,717432.46
2017-05-17 00:00:00,735212.55
2017-05-18 00:00:00,635769.48
2017-05-19 00:00:00,556354.11
2017-05-20 00:00:00,655298.1
2017-05-21 00:00:00,801648.25
2017-05-22 00:00:00,830719.54
2017-05-23 00:00:00,742882.35
2017-05-24 00:00:00,761188.8
2017-05-25 00:00:00,766633.84
2017-05-26 00:00:00,690501.27
2017-05-27 00:00:00,672634.76
2017-05-28 00:00:00,748378.79
2017-05-29 00:00:00,877620.92
2017-05-30 00:00:00,737781.87
2017-05-31 00:00:00,845896.45
2017-06-01 00:00:00,730424.88
2017-06-02 00:00:00,638558.66
2017-06-03 00:00:00,593477.25
2017-06-04 00:00:00,735314.97
2017-06-05 00:00:00,767770.88
2017-06-06 00:00:00,698724.56
2017-06-07 00:00:00,598072.88
2017-06-08 00:00:00,588321.4
2017-06-09 00:00:00,501098.28
2017-06-10 00:00:00,526563.96
2017-06-11 00:00:00,713792.11
2017-06-12 00:00:00,628724.75
2017-06-13 00:00:00,598297.54
2017-06-14 00:00:00,846925.59
2017-06-15 00:00:00,1048830.96
2017-06-16 00:00:00,631942.03
2017-06-17 00:00:00,573198.5
2017-06-18 00:00:00,697583.52
2017-06-19 00:00:00,713914.88
2017-06-20 00:00:00,695295.31
2017-06-21 00:00:00,3034003.82
2017-06-22 00:00:00,4201198.73
2017-06-23 00:00:00,1531673.03
2017-06-24 00:00:00,1069592.14
2017-06-25 00:00:00,941404.81
2017-06-26 00:00:00,729240.18
2017-06-27 00:00:00,746807.85
2017-06-28 00:00:00,1014070.62
2017-06-29 00:00:00,931794.16
2017-06-30 00:00:00,880260.67
2017-07-01 00:00:00,711333.39
2017-07-02 00:00:00,726895.21
2017-07-03 00:00:00,618251.48
2017-07-04 00:00:00,800036.92
2017-07-05 00:00:00,803995.48
2017-07-06 00:00:00,709577.35
